source_,title,address,price,price_per_square_meter,area,rooms,market,buildyng_type,_1st_floor,floors,building_materials,windows,heating,year_of_build,trim_condition,rent,property_type,description,first_desc_title,first_desc,second_desc_title,second_desc,third_desc_title,third_desc,fourth_desc_title,fourth_desc,phone_number
https://www.otodom.pl/pl/oferta/atrakcyjny-trzypokojowy-apartament-mokotow-ID49Mlt,Atrakcyjny trzypokojowy apartament - Mokotów,"Warszawa, Mokotów, Wielicka",4 000 zł,N/A,79 m²,3,N/A,apartamentowiec,3,9,N/A,plastikowe,miejskie,2008,do zamieszkania,N/A,N/A,"Lokalizacja/ budynek:
Osiedle z ochroną, monitoringiem, recepcją. Na terenie osiedla wewnętrzne centrum rekreacyjne: basen, fitness club, plac zabaw dla dzieci. Komunikacja autobusowa, tramwajowa, metro, market, sklep, punkty usługowe, park Królikarnia.
*Apartament:
Trzypokojowy apartament w apartamentowcu ""Przy Królikarni"" na Mokotowie. Mieszkanie wykończone w wysokim standardzie. Salon z kuchnią w aneksie i dwa pokoje sypialne. Aneks kuchenny z meblami w zabudowie, płytą elektryczną, piekarnikiem, mikrofalą, wyciągiem, zmywarką, granitowym blatem z wagą kuchenną. W łazience duża kabina prysznicowa, wc, wanna, umywalka, ogrzewanie podłogowe. Dodatkowo pralnia z umywalką. Mieszkanie umeblowane; w sypialniach szafy w zabudowie, szafki nocne; w salonie sofa, stół z krzesłami, okablowanie na kino domowe. Umeblowanie do uzgodnienia. Balkon od strony salonu. Apartament cichy, z widokiem na zieleń, urządzony z myślą o wygodzie najemcy.
Dostępne nawet dwa miejsca parkingowe w garażu podziemnym dodatkowo płatne po 200 złotych",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/bez-prowizji-apartament-3-pok-plac-grzybowski-ID49MkE,Bez prowizji: Apartament 3-pok. | Plac Grzybowski,"Warszawa, Śródmieście, Grzybowska",3 173 zł,N/A,66 m²,3,N/A,apartamentowiec,9,9,N/A,N/A,N/A,N/A,N/A,827 zł,N/A,"We speak English! If you’re interested, don’t hesitate to contact us.
-
#zostańwdomu: oferujemy m.in. możliwość wideoprezentacji mieszkań oraz podpisywanie umów najmu on-line
-
NIE POBIERZEMY od Ciebie PROWIZJI na żadnym z etapów najmu lokalu. Współpraca z nami jest całkowicie bezpłatna.
OPIS
Prezentowany lokal jest trzypokojowym mieszkaniem o podwyższonym standardzie, znajdującym się w Śródmieściu przy ul. Grzybowskiej.
PARAMETRY NIERUCHOMOŚCI",Wyposażenie,"zmywarka
meble
piekarnik
telewizor
pralka",Informacje Dodatkowe,"garaż/miejsce parkingowe
winda",Pozostałe,wynajmę również studentom,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/bez-prowizji-2-pok-z-garderoba-czerniakow-ID49MjB,Bez prowizji: 2-pok. z garderobą | Czerniaków,"Warszawa, Mokotów, Jurija Gagarina",2 700 zł,N/A,57 m²,2,N/A,kamienica,5,5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"We speak English! If you’re interested, don’t hesitate to contact us.
-
#zostańwdomu: oferujemy m.in. możliwość wideoprezentacji mieszkań oraz podpisywanie umów najmu on-line
-
NIE POBIERZEMY od Ciebie PROWIZJI na żadnym z etapów najmu lokalu. Współpraca z nami jest całkowicie bezpłatna.
OPIS
Prezentowany lokal jest dwupokojowym mieszkaniem usytuowanym na Mokotowie, przy ul. Gagarina.
PARAMETRY NIERUCHOMOŚCI",Wyposażenie,"meble
piekarnik
telewizor
pralka",Pozostałe,wynajmę również studentom,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/3pok-imielin-os-zamkniete-2003r-garaz-piwnica-ID49Mdi,3pok. IMIELIN os. zamknięte 2003r. garaż piwnica,"Warszawa, Ursynów, Imielin, Makolągwy",2 200 zł,N/A,62 m²,3,N/A,blok,parter,3,cegła,drewniane,N/A,2003,do zamieszkania,N/A,N/A,"Mieszkanie 3-pokojowe zlokalizowane na zielonym Ursynowie w bliskim sąsiedztwie lasu Kabackiego i stacji metra Imielin (12 minut spacerem).
Osiedle zamknięte, na terenie nieduży plac zabaw. Cicha i spokojna okolica.
Mieszkanie odnowione, GOTOWE DO ZAMIESZKANIA.
Pokój dzienny 19.2m - na podłodze bardzo ładny parkiet, kanapa rozkładana IKEA.
Pokój 13.7m - na podłodze bardzo ładny parkiet, dodatkowo pojemna szafa ubraniowa i stelaż pod materac 140x200cm
Pokój ok. 8m - na podłodze bardzo ładny parkiet (wejście z pokoju dziennego).",Wyposażenie,"lodówka
piekarnik
kuchenka
pralka",Zabezpieczenia,"drzwi / okna antywłamaniowe
teren zamknięty
domofon / wideofon
rolety antywłamaniowe",Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
piwnica
garaż/miejsce parkingowe
winda
oddzielna kuchnia",N/A
https://www.otodom.pl/pl/oferta/dobra-lokalizacja-ID49M7G,Dobra lokalizacja,"Warszawa, Praga-Południe, Gocław, gen. Tadeusza Bora-Komorowskiego",1 700 zł,N/A,42 m²,2,N/A,N/A,7,8,N/A,N/A,N/A,1970,N/A,N/A,N/A,"Proponujemy na wynajem nieduże, świetnie skomunikowane mieszkanie o powierzchni 42 m2 na Gocławiu.

Dobra okolica, zielono, blisko pętla autobusowa i niewielki lokalny bazarek ze świeżymi warzywami i owocami. Bardzo blisko zielone tereny do spacerowania.
Mieszkanie w drugiej linii zabudowy, czysta i zadbana klatka schodowa, spokojni sąsiedzi.

Mieszkanie składa się z :
- dużego salonu z wyjściem na przeszklony, zabudowany balkon. 
- kuchni otwartej na salon,
- małej sypialni z szafami w zabudowie,
- niewielkiej łazienki z wanną.

Mieszkanie czyste i zadbane, w przedpokoju duża szafa oraz pawlacz.
W budynku jest ponadto do dyspozycji zamykana rowerownia oraz suszarnia.

Istnieje możliwość podpisania umowy na internet z firmą Vectra.

Budynek usytuowany wewnątrz osiedla z ładnymi terenami zielonymi, blisko szkoła, przedszkole, place zabaw, punkty handlowe. Bardzo blisko Lidl, centrum handlowe Promenada, Leroy Merlin, Castorama, Media Markt, basen oraz siłownia. 

Cena najmu wynosi 1 700 zł (zawiera czynsz administracyjny). Dodatkowo płatny jest gaz i prąd z liczników, średnio jest to 100-120 zł miesięcznie.
Kaucja wynosi 1700 zł.

Zapraszam serdecznie do osobistej wizyty.

Doradca ds. wynajmu
WITKOWSKI&RAJTER
tel.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/bez-prowizji-1-pok-z-garderoba-rondo-wiatraczna-ID49yV9,Bez prowizji: 1-pok. z garderobą| Rondo Wiatraczna,"Warszawa, Praga-Północ, Prochowa",1 650 zł,N/A,32 m²,1,N/A,blok,2,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"#zostańwdomu: oferujemy m.in. możliwość wideoprezentacji mieszkań oraz podpisywanie umów najmu on-line
-
NIE POBIERZEMY od Ciebie PROWIZJI na żadnym z etapów najmu lokalu. Współpraca z nami jest całkowicie bezpłatna.
OPIS
Prezentowany lokal jest kawalerką usytuowaną na Pradze Północ, przy ul. Prochowej.
PARAMETRY NIERUCHOMOŚCI
Ma ona powierzchnię 32m2 i składa się z:
pokoju dziennego,
garderoby,
osobnej, widnej kuchni,
łazienki z wanną.",Wyposażenie,"meble
piekarnik
pralka",Informacje Dodatkowe,"piwnica
oddzielna kuchnia",Pozostałe,wynajmę również studentom,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/bez-prowizji-m2-garaz-w-cenie-jana-kazimierza-ID48mUC,Bez prowizji: M2 |garaż w cenie| Jana Kazimierza,"Warszawa, Wola, Jana Kazimierza",2 150 zł,N/A,38 m²,2,N/A,blok,1,4,N/A,N/A,N/A,N/A,N/A,450 zł,N/A,"We speak English! If you’re interested, don’t hesitate to contact us.
-
#zostańwdomu: oferujemy m.in. możliwość wideoprezentacji mieszkań oraz podpisywanie umów najmu on-line
-
NIE POBIERZEMY od Ciebie PROWIZJI na żadnym z etapów najmu lokalu. Współpraca z nami jest całkowicie bezpłatna.
OPIS
Prezentowany lokal jest dwupokojowym mieszkaniem, usytuowanym na Woli, przy ul. Jana Kazimierza.
PARAMETRY NIERUCHOMOŚCI",Wyposażenie,"zmywarka
meble
piekarnik
pralka",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/miasteczko-wilanow-garaz-duzy-balkon-18m2-ID49M2G,"MIasteczko WIlanów, garaż, duży balkon 18m2","Warszawa, Wilanów",2 400 zł,N/A,50 m²,2,N/A,blok,4,4,N/A,plastikowe,miejskie,2019,do zamieszkania,500 zł,N/A,"► OPIS NIERUCHOMOŚCI
2-pokojowe mieszkanie o powierzchni 50m2 jest wykończone w nowoczesnym stylu, ustawne, z bardzo dużym tarasem - 18 m2. Umiejscowienie mieszkania i przestronny taras dają poczucie dużej prywatności.
W skład mieszkania wchodzi:
- salon połączony z kuchnią (wyposażona we wszystkie sprzęty) - sypialnia z dużą szafą - przedpokój z szafą - łazienka z wanną - duży taras
Mieszkanie jest umeblowane.",Wyposażenie,"zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",Zabezpieczenia,"teren zamknięty
domofon / wideofon
monitoring / ochrona",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/kawalerka-wynajem-komorka-i-m-postojowe-w-cenie-ID49M2s,"Kawalerka wynajem, komórka i m. postojowe w cenie!","Warszawa, Mokotów, Służewiec, Cybernetyki",2 400 zł,N/A,34 m²,1,N/A,apartamentowiec,4,7,N/A,drewniane,miejskie,2017,do zamieszkania,N/A,N/A,":: Krótko:
Mokotów, piękna kawalerka 34 m2 w inwestycji Moduo, komórka, miejsce postojowe.
:: Dla kogo?
Dla osób, które szukają wygodnego mieszkania w bliskości mokotowskiego zagłębia biznesowego.
:: Czy to jest to czego szukasz?
Mieszkanie znajduje się na 4. piętrze, ma przynależny duży balkon. Składa się z pokoju z aneksem kuchennym, łazienki i przedpokoju. Bardzo wygodny układ funkcjonalny. Dużo pojemnych szaf w zabudowie. Na półpiętrze duża komórka lokatorska!
:: Co w okolicy?
Doskonała lokalizacja zapewniająca ciszę, spokój, zieleń oraz bliskość udogodnień miasta. W pobliżu liczne sklepy, przedszkola, szkoły, kawiarnie, restauracje. Kilka minut piechotą do Galerii Mokotów, 15 min, rowerem na Pole Mokotowskie, blisko także na Tor Wyścigów Konnych.",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"balkon
piwnica
garaż/miejsce parkingowe
winda
pom. użytkowe",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-3-pok-balkon-dworzec-wilenski-ID457wr,Mieszkanie 3-pok | Balkon | Dworzec Wileński,"Warszawa, Praga-Północ",2 900 zł,N/A,56 m²,3,N/A,blok,3,N/A,N/A,N/A,inne,N/A,N/A,N/A,N/A,"FOR ENGLISH PLEASE SCROLL DOWN
Mieszkanie 3-pok | Balkon | Rozkład | Dworzec Wileński
Numer oferty w biurze: 4299/4186/OMW
BUDYNEK I OSIEDLE
Piętro 3, brak windy, parking naziemny,
UKŁAD POMIESZCZEŃ - 56 m2
Mieszkanie: kuchnia, 3 pokoje, korytarz, łazienka z toaletą
Powierzchnie dodatkowe: balkon",Wyposażenie,meble,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
oddzielna kuchnia",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/nowe-idealne-dla-singla-mieszkanie-28m2-ID49M08,"Nowe, idealne dla singla mieszkanie 28m2","Warszawa, Mokotów, ul. Komputerowa",1 800 zł,N/A,28 m²,1,N/A,apartamentowiec,1,7,cegła,plastikowe,miejskie,2020,do zamieszkania,N/A,N/A,"Przytulny, cichy, słoneczny apartament o powierzchni 28 m2 na 1. piętrze w inwestycji Murapol Atrium Służewiec powstałej w 2020 roku przy zbiegu ulic Cybernetyki i Komputerowej. Mieszkanie funkcjonalnie podzielone na strefy: dzienną i nocną. Składa się z jasnego salonu z aneksem kuchennym i z dużym balkonem 8 m2 z widokiem na patio i cichy teren z daleka od ulicy oraz wyodrębnionej sypialni i łazienki z wanną.
Mieszkanie jest NOWE, idealne dla singla wykończone w wysokim standardzie. W pełni umeblowane: łóżko 140x200, duża funkcjonalna szafa, kanapa. Wyposażone w sprzęt AGD: zmywarka, piekarnik, płyta, lodówka, pralka.
Cena najmu: 2100 zł/m-c + czynsz ok 180 zł/m-c (woda oraz ogrzewanie zaliczkowo ujęte są w czynszu administracyjnym; kwestia ew. dopłaty przy ponadnormatywnym zużyciu) + prąd + kaucja za dwa miesiące (istnieje możliwość rozbicia kaucji na raty). Umowa na minimum 1 rok.
Mieszkanie będzie dostępne od 8 stycznia 2021 roku.



Budynek powstały w 2020 roku w inwestycji Murapol Atrium Służewiec. Funkcjonalne osiedle przystosowane dla ludzi lubiących ciszę i spokój. Osiedle zamknięte, posiada plac zabaw dla dzieci. Część budynków mieszkalnych wciąż są w trakcie budowy.


Mieszkanie w doskonałej lokalizacji biznesowego centrum stolicy - przy ul. Cybernetyki / ul. Komputerowej na Mokotowie. W okolicy, kilku minut na piechotę: przystanek autobusowy, tramwajowy, PKP Służewiec, Galeria Mokotów, Centrum medyczne Lux-med i Enel-Med, kluby fitness, sklepy spożywcze, restauracje, kawiarnie. Dodatkową zaletą jest jego położenie w pobliżu wyjazdu z miasta, przy jego południowej obwodnicy, a także bliskość portu lotniczego.

PodstawowePowierzchnia : 28,00 m2
Rok : 2020
Czynsz : 1 800 PLN
Pokoi : 1

Podstawowe
Meble : Tak
Stan lokalu : Idealny
Piętro : 1

Pomieszczenia
Typ mieszkania : Mieszkanie
Powierzchnia salonu : 14 m2
Typ kuchni : Aneks
Liczba łazienek : 1
Typ okien : PCV,

Powierzchnia dodatkowa
Liczba balkonów : 1
Typ balkonów : Loggia,
Komórka : Nie
Ogród : Nie

Media i wyposażenie
Ogrzewanie : CO miejskie,
Ciepła woda : Wodociąg miejski,
Gaz : Nie

Budynek
Stan budynku : Idealny
Materiał : Cegła
Pięter : 7
Winda : Tak

Opis
Wyposażenie kuchni : Kuchenka elektryczna, Lodówka, Meble w zabudowie kuchennej, Okap, Piekarnik, Płyta indukcyjna,
Wyposażenie łazienek : Grzejnik drabinkowy, Pralka, Umywalka, Wanna, WC,

Czynsz zawiera:
Czynsz administracyjny : Nie
Woda : Tak
Ogrzewanie : Tak
Prąd : Nie
Gaz : Nie


Więcej podobnych ofert nieruchomości na
Link do oferty: mieszkania[.]maxon[.]pl/oferta/19276_MW_MAX_O
Prezentowane oferty nie stanowią oferty w rozumieniu Kodeksu Cywilnego. Staramy się, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu na okoliczności, iż informacje te pochodzą od osób trzecich i część z nich nie zawsze daje się zweryfikować, MAXON Nieruchomości Sp. z o.o. nie ponosi odpowiedzialności za ich dokładność, kompletność i aktualność",Wyposażenie,meble,Zabezpieczenia,domofon / wideofon,Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/trzypokojowy-apartament-w-inwestycji-incity-ID49LZX,Trzypokojowy apartament w inwestycji InCity,"Warszawa, Wola, Siedmiogrodzka",4 500 zł,N/A,74 m²,3,N/A,apartamentowiec,9,16,N/A,N/A,miejskie,2015,do zamieszkania,N/A,N/A,"Trzypokojowy apartament w inwestycji InCity przy stacji metra Rondo Daszyńskiego
ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US

Hamilton May ma przyjemność zaprezentować wygodne, nowe, trzypokojowe mieszkanie w inwestycji InCity przy stacji metra Rondo Daszyńskiego. Mieszkanie jest idealną propozycją zarówno dla singla, pary jak i rodziny z dziećmi.


→ OPIS NIERUCHOMOŚCI
Apartament o powierzchni 72 mkw, zlokalizowany na 9. piętrze budynku, składa się z jasne-go salonu z otwartą kuchnią i ładnym balkonem od wschodu .Ponadto w mieszkaniu znajdu-ją się jeszcze dwie sypialnie oraz wygodna łazienka z kabiną prysznicową i wanną a także oddzielna toaleta dla gości w holu. Do mieszkania przynależy jedno miejsce parkingowe.",Wyposażenie,"zmywarka
lodówka
meble
kuchenka
pralka",Zabezpieczenia,"system alarmowy
monitoring / ochrona",Media,"internet
telefon",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
ogródek
winda",N/A
https://www.otodom.pl/pl/oferta/4-bedroom-apartment-for-rent-park-szczesliwice-ID49LYm,4 bedroom apartment for rent - Park Szczesliwice,"Warszawa, Ochota, Szczęśliwice",6 500 zł,N/A,155 m²,5,N/A,apartamentowiec,1,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"4 BEDROOM / 2 BATH APARTMENT with 40m2 terrace just across the street from Park Szczesliwice!
Renovated, spacious and sunny apartment in a prestigious building with 24/7 security, underground garage ( ONE PARKING PLACE included in the price!), gym, sauna and a playground! Possibility to rent another parking place and large basement!
Many shops, service points, good restaurants nearby. Walking distance to the Blue City and Reduta shopping malls; outdoor swimming pool, volleyball & basketball courts, playgrounds in the park. Easy access to international schools and kindergartens. 10 minute drive to the strict city center or the airport. Buses and trams within 5 minute walk. Safe, friendly, international neighborhood! AVAILABLE NOW!",Informacje Dodatkowe,"garaż/miejsce parkingowe
oddzielna kuchnia
taras",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-winda-klimatyzacja-ID49LXO,Mieszkanie 2-pok | Winda | Klimatyzacja |,"Warszawa, Wesoła, Jasna",2 300 zł,N/A,38 m²,2,N/A,blok,1,7,N/A,N/A,miejskie,1967,N/A,N/A,N/A,"FOR ENGLISH PLEASE SCROLL DOWN
Mieszkanie 2-pok | Winda | Klimatyzacja | PL / ENG
Numer oferty w biurze: 5020/4186/OMW
BUDYNEK I OSIEDLE
Piętro 1 z 7, winda, ochrona, monitoring, ogrzewanie miejskie, brak instalacji gazowej,
UKŁAD POMIESZCZEŃ - 38 m2
Mieszkanie: salon z aneksem kuchennym, sypialnia, korytarz, łazienka z toaletą
Powierzchnie dodatkowe: balkon",Wyposażenie,meble,Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/przestronny-apartament-prestizowej-inwestycji-ID3Ylj6,Przestronny apartament prestiżowej inwestycji,"Warszawa, Śródmieście, Franciszkańska",6 500 zł,N/A,100 m²,3,N/A,apartamentowiec,2,4,N/A,N/A,miejskie,2008,do zamieszkania,N/A,N/A,"Unikatowy, słoneczny, trzypokojowy apartament położony w kameralnej, prestiżowej inwestycji w sąsiedztwie Starego i Nowego Miasta
ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US
Hamilton May prezentuje ofertę wynajmu przestronnego, słonecznego apartamentu z tarasem oraz dwoma miejscami postojowymi, położonego w nowoczesnym apartamentowcu, w bezpośredniej bliskości Starego i Nowego Miasta.


→ OPIS NIERUCHOMOŚCI
Przestronny, nowoczesny apartament, położony na drugim piętrze, posiada bardzo funkcjonalny rozkład. Składa się
z aneksu kuchennego, połączonego z przestronnym salonem, dwóch sypialni (w tym jednej z prywatną łazienką z wanną oraz garderoby), łazienki z kabiną prysznicową w przedpokoju.
Atutem apartamentu jest piękne, panoramiczne okno w salonie, dzięki niemu mieszkanie jest bardzo dobrze doświetlone i ma piękny widok na zielone drzewa, przestronny taras oraz duża liczba szaf. Sypialnie są wygodnie usytuowane od cichej strony budynku. Apartament jest całkowicie wykończony i gotowy do zamieszkania. Do lokalu przynależą dwa miejsca postojowe na platformie.",Wyposażenie,"zmywarka
lodówka
meble
kuchenka",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"klimatyzacja
balkon
garaż/miejsce parkingowe
winda
taras",N/A
https://www.otodom.pl/pl/oferta/unikatowy-apartament-z-przepieknym-widokiem-ID42neB,Unikatowy apartament z przepięknym widokiem,"Warszawa, Śródmieście, Śródmieście Północne, Kopernika",6 400 zł,N/A,84 m²,2,N/A,kamienica,7,7,N/A,N/A,miejskie,1900,do zamieszkania,N/A,N/A,"Unikatowy, designerski, luksusowy apartament z przepięknym widokiem na Pałac Kultury i Stadion Narodowy [NA WYŁĄCZNOŚĆ]
ENGLISH DESCRIPTION BELOW - PLEASE DO NOT HESITATE TO CONTACT US
Hamilton May ma przyjemność przedstawić stylowy apartament z jedną sypialnią zlokalizowany prestiżowej okolicy tuż przy Nowym Świecie. Ta wyjątkowa oferta jest przeznaczona dla osób ceniących sobie uroki życia w centrum oraz designerskie wnętrza.


→ OPIS NIERUCHOMOŚCI
Apartament o powierzchni 84m2, usytuowany jest na siódmym pietrze (winda) budynku. Składa się z przestronnego, w pełni umeblowanego salonu połączonego z kuchnią wyposażoną w najwyższej jakości nowe sprzęty AGD, części jadalnianej, sypialni połączonej z garderobą typu walki-in closet oraz łazienki wyposażonej w kabinę prysznicową.



Apartament świeżo wykończony. Wykonany według indywidualnego projektu, z dbałością o każdy detal.



Ekspozycja okien na wschód i zachód. Od strony salonu mamy piętnastometrowy balkon z przepięknym widokiem na Warsaw Skyline i Centrum Warszawy, natomiast z kuchni i łazienki jest widok na Stadion Narodowy.",Wyposażenie,"zmywarka
lodówka
meble
kuchenka
pralka",Zabezpieczenia,monitoring / ochrona,Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
ogródek
winda
taras",N/A
