source_,title,address,price,price_per_square_meter,area,rooms,market,buildyng_type,_1st_floor,floors,building_materials,windows,heating,year_of_build,trim_condition,rent,property_type,description,first_desc_title,first_desc,second_desc_title,second_desc,third_desc_title,third_desc,fourth_desc_title,fourth_desc,phone_number
https://www.otodom.pl/pl/oferta/klasyczne-mieszkanie-na-powislu-z-pieknym-widokiem-ID49ztY,Klasyczne mieszkanie na Powiślu z pięknym widokiem,"Warszawa, Śródmieście, Powiśle, Fabryczna",3 000 zł,N/A,72 m²,2,N/A,apartamentowiec,5,8,N/A,N/A,N/A,1997,N/A,N/A,N/A,"KLASYCZNE MIESZKANIE NA POWIŚLU Z PIĘKNYM WIDOKIEM NA PANORAMĘ MIASTA
BUDYNEK:
Fabryczna 16/22 to ośmiopiętrowy budynek wzniesiony na Powiślu w 1997 roku. W trosce o bezpieczeństwo i komfort w budynku jest całodobowa ochrona oraz monitoring.
ROZKŁAD POMIESZCZEŃ:
Mieszkanie o powierzchni 72m2 znajduje się na 5 z 8 pięter i składa się z salonu z wyjściem na balkon o powierzchni ok. 4m2, sypialni, łazienki z wanną oraz toalety.",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/3-osobne-pokoje-blisko-metra-dworzec-wilenski-ID49ztX,"3 osobne pokoje, blisko metra Dworzec Wileński","Warszawa, Praga-Północ, Nowa Praga, Konopacka",2 800 zł,N/A,70 m²,3,N/A,blok,2,7,N/A,N/A,N/A,1962,N/A,N/A,N/A,"FUNKCJONALNE MIESZKANIE W BUDYNKU PRZY UL. KONOPACKIEJ NA WARSZAWSKIEJ PRADZE PÓŁNOC
BUDYNEK:
Budynek z windą został wzniesiony w 1962 roku na Pradze Północ przy ul. Konopackiej 20.
ROZKŁAD POMIESZCZEŃ:
Mieszkanie o powierzchni 70m2 składa się z trzech niezależnych pokoi (z dwóch pokoi wyjście na podłużny balkon o powierzchni ok. 10m2, z trzeciego wyjście na balkon o powierzchni ok. 3m2), osobnej kuchni, łazienki z wanną oraz toalety.",Informacje Dodatkowe,"balkon
winda
oddzielna kuchnia",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/apartament-w-inwestycji-trio-apartamenty-muranow-ID49ztV,Apartament w inwestycji Trio Apartamenty - Muranów,"Warszawa, Śródmieście, Śródmieście Północne, Stawki",3 000 zł,N/A,"45,79 m²",2,N/A,apartamentowiec,> 10,17,N/A,N/A,N/A,2010,N/A,N/A,N/A,"WYKOŃCZONY W NAJWYŻSZYM STANDARDZIE APARTAMENT W INWESTYCJI TRIO APARTAMENTY NA MURANOWIE
BUDYNEK:
Trio Apartamenty Warszawa to inwestycja nagrodzona wieloma prestiżowymi nagrodami. Oferowane przez dewelopera apartamenty ECO-Classic charakteryzują się najwyższym standardem wykonania, a z okien rozciąga się wspaniały widok na panoramę Warszawy oraz Stare Miasto. Trio Apartamenty to nowoczesna inwestycja znajdująca się przy ul. Stawki 2A w Warszawie. Nietuzinkowa bryła budynku, wewnętrzne patio wypełnione zielenią oraz ogrody na dachach podkreślają wysoką jakość projektu, który wyróżnia się na tle innych apartamentowców Warszawy. Trio Apartamenty Warszawa to propozycja dla wszystkich entuzjastów nowoczesnego designu oraz wyrafinowanego wzornictwa, którzy szukają ekskluzywnego apartamentu w centrum Warszawy.",Informacje Dodatkowe,"klimatyzacja
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/rezydencja-orlowicza-przepiekne-jasne-mieszkanie-ID49ztW,"Rezydencja Orłowicza, przepiękne jasne mieszkanie!","Warszawa, Śródmieście, Powiśle, Orłowicza",3 000 zł,N/A,"49,18 m²",2,N/A,apartamentowiec,6,8,N/A,drewniane,N/A,2015,N/A,N/A,N/A,"APARTAMENT W REZYDENCJI ORŁOWICZA NA WARSZAWSKIM POWIŚLU
BUDYNEK:
Rezydencja Orłowicza to prestiżowa inwestycja z 2015 roku na warszawskim Powiślu. Na 9 kondygnacjach naziemnych i 2 podziemnych rozmieszczono aż 52 wysokiej klasy apartamenty, 3 lokale usługowe oraz 42 miejsca parkingowe.
Do wykończenia inwestycji użyto nowoczesnych materiałów oraz technologii, dając tym samym gwarancję najwyżej jakości. Rezydencja została stworzona z myślą o wszystkich tych, którzy kochają elegancję i wielkomiejski styl życia, a równocześnie cenią sobie prywatność kameralnych miejskich rezydencji i bliskość terenów zielonych.",Informacje Dodatkowe,"klimatyzacja
balkon
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-w-apartamentowcu-triton-park-ID48ldv,Wyjątkowe mieszkanie w Apartamentowcu Triton Park,"Warszawa, Ochota",3 300 zł,N/A,54 m²,2,N/A,N/A,10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"//for ENGLISH scroll down//
Triton Park to osiedle  położone w prestiżowej części Ochoty w sąsiedztwie Parku Szczęśliwickiego. To idealne miejsce dla każdego, kto pragnie połączyć miłość do wielkomiejskiego życia z bliskością natury. Mieszkańcy osiedla maja do dyspozycji szeroki zakres punktów usługowych, sklepów, restauracji i kawiarni.
Triton Park to komfortowe i bezpieczne miejsce pełne funkcjonalnych udogodnień.
W samym sercu Triton Park mieści się zamknięty, monitorowany dziedziniec o pow. 1 ha, w który wkomponowano dwa oczka wodne, plac zabaw oraz ponad sześć tysięcy roślin czyniąc to miejsce prawdziwą oazą zieleni.",Wyposażenie,"zmywarka
lodówka
meble
piekarnik
kuchenka
telewizor
pralka",Zabezpieczenia,"system alarmowy
teren zamknięty
domofon / wideofon
monitoring / ochrona",Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"klimatyzacja
garaż/miejsce parkingowe
winda",N/A
https://www.otodom.pl/pl/oferta/duzy-taras-ostatnie-pietro-mokotow-last-floor-ID490Qk,"Duży taras, ostatnie piętro - Mokotów - Last Floor","Warszawa, Mokotów",6 500 zł,N/A,105 m²,4,N/A,N/A,5,5,N/A,N/A,N/A,N/A,N/A,800 zł,N/A,"English below
Mieszkanie po gruntownym remoncie o  wysokim standardzie z 3 sypialniami , 2 łazienkami, 2 garderobami, pomieszczeniem gospodarczym. Charakter inteligentnego mieszkania z centralnym sterowaniem, kamerami i klimatyzacją w każdym pomieszczeniu. Całkowicie wyposażone i umeblowane mieszkanie !
Położone na ostatnim piętrze z pięknym słonecznym balkonem. Tylko 2 mieszkania na piętrze.
2 miejsca garażowe w cenie . 
Zapraszam na prezentację ! ",Wyposażenie,"zmywarka
lodówka
meble
piekarnik
kuchenka
pralka",Zabezpieczenia,"teren zamknięty
monitoring / ochrona",Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda
oddzielna kuchnia
taras",N/A
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-przy-metrze-ID49zrQ,4-pokojowe mieszkanie przy Metrze,"Warszawa, Mokotów, Ksawerów",4 000 zł,N/A,104 m²,4,N/A,N/A,2,11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Bardzo jasny i cichy lokal składający się z 3 sypialni, pokoju dziennego łączącego się rozsuwanymi drzwiami z kuchnią z oknem na taras, łazienki, 2 toalet oraz dużej garderoby. Z pokoju dziennego i jednej z sypialni wyjście na duży taras z widokiem za zachód. Dwie sypialnie maja okna skierowane na wschód.
Lokal położony jest na 2 piętrze 11 piętrowego budynku z windą, na piętrze znajdują się tylko 2 lokale.
Świetna lokalizacja do najbliższego przystanku tramwajowego około 300m, a stacji metra Wierzbno 500m.
Budynek nie posiada garażu podziemnego ani komórek, ale na tyłach budynku znajduje się wiele miejsc parkingowych.
Istnieje możliwość wynajęcia garażu podziemnego w sąsiednim budynku w odległości 50m od klatki schodowej.

Zapraszam na prezentację lokalu.",Informacje Dodatkowe,taras,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-biznesowe-centrum-stolicy-ID49zqx,Mieszkanie z widokiem na biznesowe centrum stolicy,"Warszawa, Śródmieście, Świętokrzyska",2 950 zł,N/A,51 m²,1,N/A,N/A,5,6,cegła,N/A,miejskie,1960,do zamieszkania,N/A,N/A,"Luksusowy apartament o powierzchni 51 m2 typu studio, o wysokim standardzie, w samym centrum Warszawy, vis-a-vis Pałacu Kultury, z widokiem na skwer, Marriott, Złote Tarasy i Rondo ONZ.
Apartament stanowi otwarta, całkowicie umeblowana przestrzeń z chowanym w szafie podwójnym łóżkiem, aneks kuchenny, duży pokój kąpielowy z oknem i urządzeniami m.in. firmy Antonio Lupi. Ekspozycja balkonu i okien na południe. Nieruchomość wyposażona w klimatyzację i wyciszające okna. Mieszkanie słoneczne i ciche.

Doskonała lokalizacja, dogodna komunikacja, Metro Świętokrzyska, Dworzec Centralny, 15 minut lotnisko Okęcie.

Cena: 2 950 PLN + 280 opłaty administracyjne w tym C.O. + media (woda i energia elektryczna).",Zabezpieczenia,"drzwi / okna antywłamaniowe
monitoring / ochrona",Media,"telewizja kablowa
internet
telefon",Informacje Dodatkowe,"garaż/miejsce parkingowe
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/przepiekne-mieszkanie-w-samym-sercu-powisla-ID48V9t,Przepiękne mieszkanie w samym sercu Powiśla,"Warszawa, Śródmieście, Powiśle, Solec",2 600 zł,N/A,58 m²,2,N/A,kamienica,1,4,cegła,N/A,miejskie,1956,do zamieszkania,700 zł,N/A,"Zapraszam do zapoznania się z ofertą. W przypadku jeśli nie spełni ona Państwa oczekiwań, bardzo proszę o wiadomość prywatną z preferencjami, a oddzwonię z gotowym mieszkaniem do wynajęcia. Posiadam bardzo dużo ofert, również takie, których nie ma w internecie.

Do wynajęcia klimatyczne, dwupokojowe mieszkanie o powierzchni 58m2

Mieszkanie składa się z:
-Przestronny salon
-Kuchnia
-Sypialnia 
-Łazienka z  prysznicem i wanną
-Balkon
Mieszkanie jest bardzo ciche oraz rozkładowe. Salon jest od południa więc jest bardzo nasłoneczniony, jednak reszta mieszkanie jest równie jasna. 

2600(czynsz)+700zł(czynsz administracyjny)+prąd+internet


-Mieszkanie w kamienicy położonej przy ul. Solec 56
-Dzielnica Powiśle, Śródmieście
-Obok kamienicy szkoła oraz boiska sportowe 
-5 minut spacerem do skweru oraz Wisły (Bulwary Wiślane)
-W pobliżu wiele restauracji i ""Elektrownia Powiśle""


-Przystanek autobusowy 4 minuty od kamienicy
-Najbliższa stacja metra ""Centrum Nauki Kopernik"" linia M2-6 minut od mieszkania


-Wybudowana w 1956 roku kamienica
-W dobrym stanie technicznym


+48 504 464 367
If you are interested in this apartment please call me and I will answer all your questions



Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego.",Wyposażenie,"zmywarka
lodówka
piekarnik
kuchenka
telewizor
pralka",Zabezpieczenia,domofon / wideofon,Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
pom. użytkowe",N/A
https://www.otodom.pl/pl/oferta/piekne-nowoczesne-mieszkanie-z-garazem-i-komorka-ID49gYi,"Piękne, nowoczesne mieszkanie z garażem i komórką","Warszawa, Mokotów, Komputerowa",1 700 zł,N/A,"33,29 m²",2,N/A,apartamentowiec,parter,N/A,N/A,N/A,N/A,2020,do zamieszkania,500 zł,N/A,"Mam przyjemność zaprezentować Państwu zupełnie nowe, bardzo jasne mieszkanie znajdujące się przy ul. Komputerowej.
Krótko:
Mokotów - Komputerowa II 33 mkw II parter II balkon II garaż
LOKALIZACJA:
Budynek znajduję się w doskonałej lokalizacji na Mokotowie, przy ul. Komputerowej.
Budynek położony w bezpośrednim sąsiedztwie najważniejszych Warszawskich biurowców.
Komfortowy i szybki dojazd komunikacją miejską w każde miejsce Warszawy.",Wyposażenie,meble,Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda
pom. użytkowe",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mokotow-eko-park-124-m2-4-pokoje-ID495pX,Mokotów | Eko - park | 124 m2 | 4 pokoje,"Warszawa, Mokotów, Stanisława Żaryna",7 700 zł,N/A,124 m²,4,N/A,apartamentowiec,3,4,cegła,drewniane,miejskie,2007,N/A,N/A,N/A,":: Krótko:
Mokotów/ Eko Park, 3 sypialnie, 124 m2, apartament ze świetnym rozkładem, klimatyzacja, garderoba/ miejsce postojowe w garażu podziemnym
:: Dla kogo?
- Dla osób, które cenią jasne wnętrza, komfort i kameralną atmosferę oraz bliskość terenów zielonych, gdzie można aktywnie spędzać czas na świeżym powietrzu.
- Idealne dla rodziny z dziećmi, szukającej przestronnego nowoczesnego apartamentu położonego w jednej z najlepszych lokalizacji w Warszawie.
:: Atuty?
- Świetna lokalizacja, komfortowy i bezpieczny apartamentowiec.
- Praktyczny i funkcjonalny układ, w tym przestronny salon z połączoną kuchnią oraz duże okna pozwalają na poczucie przestrzeni.",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mokotowska-kameralne-2-pokoje-w-kamienicy-59m2-ID48Hll,Mokotowska | Kameralne 2 pokoje w kamienicy | 59m2,"Warszawa, Śródmieście, Mokotowska",3 900 zł,N/A,59 m²,2,N/A,kamienica,3,6,cegła,aluminiowe,miejskie,1958,N/A,N/A,N/A,"NOWE MIESZKANIE W KAMIENICY PRZY ULICY MOKOTOWSKIEJ z WINDĄ !!!
:: Krótko:
Śródmieście/ Mokotowska, nowe mieszkanie, nigdy wcześniej nie zamieszkałe, 2 pokoje, 59m2, klimatyzacja, balkon, piwnica, winda, możliwość parkowania samochodu na podwórku
:: Dla kogo?
- Dla singla
- Dla Pary.
- Dla miłośników najlepszych lokalizacji",Informacje Dodatkowe,"balkon
piwnica
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/wilanow-wysoki-standard-163-m2-taras-i-ogrod-ID48fpU,Wilanów | Wysoki standard -163 m2 | Taras i ogród,"Warszawa, Wilanów",7 600 zł,N/A,163 m²,3,N/A,apartamentowiec,parter,3,N/A,N/A,N/A,N/A,do zamieszkania,N/A,N/A,":: Krótko:
Aleja Wilanowska | Stylowy apartament w bardzo wysokim standardzie 163 m2 z własnym ogródkiem i zamykanym tarasem 25 m2 | 3 pokoje, dwie łazienki i oddzielna toaleta, miejsce w garażu | Zadbane, kameralne osiedle z recepcją | Bardzo cicha i zielona okolica.
:: Dla kogo?
Idealny dla wymagającej pary lub rodziny 2+1. Dla osób ceniących spokój i bezpieczeństwo, a jednocześnie bliskość pełnej infrastruktury miejskiej.
:: Atuty?
- Niezwykle przestronny apartament, doskonale zaprojektowany, umeblowany i wykończony przy użyciu najwyższej jakości materiałów.
- Kameralne osiedle o wysokim standardzie: tylko dwa 3-piętrowe budynki, teren zamknięty, chroniony 24 h, recepcja, wypielęgnowana zieleń oraz zadbane części wspólne.
- Otoczenie Rezerwatu przyrody Skarpy Ursynowskiej oraz Dolinki Służewieckiej pozwolą odpocząć od wielkomiejskiego zgiełku oraz cieszyć się urokami różnorodnej aktywności fizycznej na świeżym powietrzu.
- W zasięgu ręki dostęp do pełnej infrastruktury usługowo-edukacyjnej.
- Bardzo dobra lokalizacja - Metro Wilanowska w odległości 3 przystanków autobusowych.",Zabezpieczenia,monitoring / ochrona,Informacje Dodatkowe,"garaż/miejsce parkingowe
ogródek
winda",N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-38-m-warszawa-ID49zhJ,"Mieszkanie, 38 m², Warszawa","Warszawa, Praga-Północ, Nowa Praga, Stalowa",2 250 zł,N/A,38 m²,2,N/A,apartamentowiec,4,5,N/A,plastikowe,miejskie,2020,do zamieszkania,N/A,N/A,"Oferta biura nieruchomości IMMOPOLSKA (licencja nr 9165)
Do wynajęcia, nigdy nie zamieszkałe, umeblowane dwupokojowe mieszkanie na warszawskiej Pradze, w nowo powstałym budynku przy ul. Stalowej.
Mieszkanie znajduję się na czwartym piętrze w budynku z windą. Wysoki sufit (270 cm) oraz wysokie okna powodują, że mieszkanie jest dobrze doświetlone.
Do mieszkania wchodzi się przez hol, z którego znajduje się wejście do dużego salonu z aneksem kuchennym i częścią jadalną. Aneks kuchenny jest w pełni wyposażona w nowoczesne, nieużywane sprzęty AGD, w tym piekarnik i zmywarkę.",Zabezpieczenia,"drzwi / okna antywłamaniowe
domofon / wideofon
monitoring / ochrona",Media,"telewizja kablowa
internet",Informacje Dodatkowe,"balkon
winda",N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/2-pokoje-osiedle-mangalia-mokotow-niska-cena-ID49pEy,"2 pokoje Osiedle Mangalia Mokotów, niska cena!","Warszawa, Mokotów, Stegny, Al. Jana III Sobieskiego",2 350 zł,N/A,47 m²,2,N/A,apartamentowiec,1,8,cegła,plastikowe,miejskie,2020,do zamieszkania,N/A,N/A,"ENGLISH VERSION BELOW!!
Nowa niższa cena!!
Biuro nieruchomości Platinumhouse Warszawa ma do zaoferowania wyjątkowy nowy jeszcze niezamieszkany 2 pokojowy apartament o powierzchni 47 m2 z loggią 5m2 na 1 pietrze w inwestycji Mangalia Mokotów przy ul. Jana III Sobieskiego 45
Mieszkanie mieści się w nowoczesnym apartamentowcu z dużym patio i placem zabaw, monitoringiem, ochroną oraz recepcją.
Mieszkanie jest w tym momencie częściowo puste, można wstawić swoje meble lub właściciel umebluje według potrzeb. Brakuje jeszcze w mieszkaniu kilku podstawowych rzeczy co widać na zdjęciach.
Na 3 nowych zdjęciach widać iż właścicielka wstawiła juz sofę, szafę i łóżko rozkładane .",Wyposażenie,"lodówka
meble
pralka",Zabezpieczenia,"teren zamknięty
domofon / wideofon",Informacje Dodatkowe,winda,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-do-wynajecia-w-centrum-ul-nowowiejska-ID49zgi,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/przytulne-dwupokojowe-mieszkanie-w-centrum-ID49zfd,"Przytulne, dwupokojowe mieszkanie w centrum!","Warszawa, Śródmieście, Grzybowska",2 500 zł,N/A,"49,75 m²",2,N/A,blok,10,15,N/A,N/A,N/A,1972,N/A,N/A,N/A,"PRZYTULNE, DWUPOKOJOWE MIESZKANIE PRZY ULICY GRZYBOWSKIEJ
BUDYNEK:
Nieruchomość znajduje się przy ul. Grzybowskiej w całodobowo chronionym budynku. Na terenie osiedla znajduje się sklep spożywczy, piekarnia, kilka restauracji oraz wiele innych punktów usługowych.
ROZKŁAD POMIESZCZEŃ:
Mieszkanie o powierzchni 49,75m2 składa się z salonu połączonego z otwartą kuchnią z wydzielonym miejscem do pracy, przestronnej sypialni z szafą wnękową oraz łazienki z wanną. Z nieruchomości rozpościera się przepiękny widok na centrum Warszawy.",Informacje Dodatkowe,"garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/piekne-mieszkanie-po-remoncie-rondo-wiatraczna-ID49zfc,"Piękne mieszkanie po remoncie, Rondo Wiatraczna","Warszawa, Praga-Południe, Grochów, al. Aleja Jerzego Waszyngtona",2 300 zł,N/A,35 m²,2,N/A,kamienica,3,4,N/A,N/A,N/A,1939,N/A,N/A,N/A,"MIESZKANIE PO KAPITALNYM REMONCIE TUŻ PRZY RONDZIE WIATRACZNA
BUDYNEK:
Przedwojenna kamienica z lat 1935-1939 to zabytkowy, 4-piętrowy budynek bez windy o kształcie bryły prostej (na ostatniej kondygnacji znajduje się strych).
ROZKŁAD POMIESZCZEŃ:
Mieszkanie o powierzchni 35m2 położone jest na przedostatnim, trzecim piętrze budynku i składa się z salonu połączonego z otwartą kuchnią z wyjściem na niewielki balkon z widokiem na al. Waszyngtona (ekspozycja południowa), sypialni oraz łazienki z prysznicem.",Informacje Dodatkowe,balkon,N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/mieszkanie-w-klimatycznej-kamienicy-na-powislu-ID49zfb,Mieszkanie w klimatycznej kamienicy na Powiślu,"Warszawa, Śródmieście, Powiśle, Sewerynów",5 000 zł,N/A,80 m²,3,N/A,kamienica,5,6,N/A,plastikowe,N/A,1821,N/A,N/A,N/A,"MIESZKANIE W KLIMATYCZNEJ KAMIENICY NA POWIŚLU
BUDYNEK:
Kamienica z 1821 roku zlokalizowana pod adresem Sewerynów 4.
ROZKŁAD POMIESZCZEŃ:
Mieszkanie o powierzchni 80m2 znajduje się na 5. z 6 pięter i składa się z salonu z widokiem na Stadion Narodowy, małej kuchni, 2 sypialni oraz łazienki z wanną.",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/stylowy-apartament-w-kamienicy-ul-nowogrodzka-ID49zfa,"Stylowy apartament w kamienicy, ul. Nowogrodzka","Warszawa, Śródmieście, Nowogrodzka",3 500 zł,N/A,42 m²,2,N/A,kamienica,3,5,N/A,N/A,N/A,1912,N/A,N/A,N/A,"STYLOWY APARTAMENT W KAMIENICY PRZY UL. NOWOGRODZKIEJ
BUDYNEK:
Kamienica została wzniesiona w latach 1911-1912 dla Marcusa Schwarcmachera. Przedwojenny budynek z historycznym charakterem z wyremontowaną fasadą i wysokimi sufitami - we wnętrzu zostały wymienione instalacje.
ROZKŁAD POMIESZCZEŃ:
Mieszkanie znajduje się na 3. piętrze kamienicy i składa się z salonu połączonego z wyjściem na balkon z widokiem na ulicę Nowogrodzką, cichej sypialni z liczną zabudową meblową i oknem z widokiem na Pałac Kultury i Nauki oraz łazienki z prysznicem.",Informacje Dodatkowe,"balkon
winda
oddzielna kuchnia",N/A,N/A,N/A,N/A,N/A,N/A,N/A
https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-apartamenty-pulawska-111-ID49zf7,Nowoczesne mieszkanie Apartamenty Puławska 111,"Warszawa, Mokotów, Puławska",4 800 zł,N/A,80 m²,3,N/A,apartamentowiec,1,6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"NOWOCZESNE MIESZKANIE Z DWIEMA SYPIALNIAMI PRZY ULICY PUŁAWSKIEJ
BUDYNEK:
Budynek posiada VII kondygnacji, 120 apartamentów, dwupoziomowy garaż podziemny. O tym, że Apartamenty Puławska 111 to wyjątkowa oferta, świadczą też usługi na europejskim poziomie – concierge jest do dyspozycji wszystkich mieszkańców.
Całodobowa ochrona, wewnętrzny monitoring oraz indywidualne systemy łączności typu wideo interkom skutecznie czuwają na bezpieczeństwem mieszkańców.",Informacje Dodatkowe,"balkon
garaż/miejsce parkingowe
winda",N/A,N/A,N/A,N/A,N/A,N/A,N/A
